timestamp,domain,success,rtt_ms,ips
2025-10-25T02:20:50,australiatradenow.com,1,87.029,52.221.30.142;52.77.97.73
2025-10-25T02:20:50,diamondknot.com,1,119.345,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145
2025-10-25T02:20:50,amorefieldlife.com,1,50.120,162.241.226.124
2025-10-25T02:20:51,sheltercoveinn.com,0,355.669,
2025-10-25T02:20:51,wrestlingfanssuck.com,1,37.129,62.149.128.40
2025-10-25T02:20:55,sdccdonline.net,1,4324.339,209.129.16.41
2025-10-25T02:20:56,autofirenze.biz,1,513.680,89.46.109.17
2025-10-25T02:20:56,house-sg.com,1,609.322,208.98.40.27
2025-10-25T02:20:57,camcard.com,1,519.292,184.169.200.40;184.169.209.203
2025-10-25T02:20:57,ppsuika.ac.id,1,271.100,2001:df1:7800:2::2:a1f1;203.175.8.54
2025-10-25T02:20:57,healthnews4you.com,1,37.286,15.197.148.33;3.33.130.190
2025-10-25T02:20:57,stunninggirls.net,1,52.176,34.95.33.229
2025-10-25T02:20:57,kathihill.com,1,113.012,159.65.187.116
2025-10-25T02:20:59,linksplash.info,0,1358.530,
2025-10-25T02:20:59,group14eng.com,1,114.774,192.124.249.164
2025-10-25T02:20:59,shqqaa.com,1,47.835,104.21.25.127;172.67.134.61;2606:4700:3030::6815:197f;2606:4700:3034::ac43:863d
2025-10-25T02:21:00,mesites.co.za,1,975.429,41.204.200.130
2025-10-25T02:21:00,progettogiovani.pd.it,1,46.255,185.213.115.40
2025-10-25T02:21:00,uahoy.net,0,47.923,
2025-10-25T02:21:00,retiragroup.com,0,73.571,
2025-10-25T02:21:00,effexdjs.com,0,49.087,
2025-10-25T02:21:00,mysearch-online.com,0,49.809,
2025-10-25T02:21:00,asadventure.com,1,48.730,2600:9000:274a:2200:10:2eac:f480:93a1;2600:9000:274a:3800:10:2eac:f480:93a1;2600:9000:274a:600:10:2eac:f480:93a1;2600:9000:274a:7600:10:2eac:f480:93a1;2600:9000:274a:8800:10:2eac:f480:93a1;2600:9000:274a:8a00:10:2eac:f480:93a1;2600:9000:274a:e400:10:2eac:f480:93a1;2600:9000:274a:fc00:10:2eac:f480:93a1;3.166.14.102;3.166.14.117;3.166.14.123;3.166.14.30
2025-10-25T02:21:00,michiganbulb.com,1,326.362,208.27.142.168
2025-10-25T02:21:01,shivalikprints.com,1,377.688,162.215.11.92
